Have,Name,Game,Set,Low,Mid,High
2,Bidoof,Pokemon,Supreme Victors,$0.06,$0.25,$1.77
1,Combee,Pokemon,Supreme Victors,$0.05,$0.29,$1.00
1,Chingling,Pokemon,Supreme Victors,$0.80,$1.60,$999.99
1,Corphish,Pokemon,Supreme Victors,$0.05,$0.25,$3.31
1,Dewgong,Pokemon,Supreme Victors,$0.72,$1.23,$2.49
1,Cyrus's Initiative,Pokemon,Supreme Victors,$0.18,$0.35,$19.99
1,Doduo,Pokemon,Supreme Victors,$0.05,$0.28,$1.13
2,Drifblim,Pokemon,Supreme Victors,$0.07,$0.31,$2.86
1,Drifloon,Pokemon,Supreme Victors,$0.13,$0.25,$1.78
1,Altaria C,Pokemon,Supreme Victors,$0.30,$0.57,$2.00
5,Whismur,Pokemon,Supreme Victors,$0.10,$0.40,$19.99
1,Zubat,Pokemon,Supreme Victors,$0.01,$0.29,$1.00
1,Staravia,Pokemon,Supreme Victors,$0.20,$0.35,$3.30
1,Spiritomb C,Pokemon,Supreme Victors,$0.20,$0.42,$2.89
1,Surskit,Pokemon,Supreme Victors,$0.01,$0.25,$19.99
1,Rhydon,Pokemon,Supreme Victors,$0.25,$0.39,$1.47
1,Sableye G,Pokemon,Supreme Victors,$1.34,$3.15,$4.24
1,Roserade,Pokemon,Supreme Victors,$0.20,$0.37,$3.26
1,Sandshrew,Pokemon,Supreme Victors,$0.15,$0.30,$1.18
1,Shroomish,Pokemon,Supreme Victors,$0.10,$0.40,$1.27
1,Seel - [Reverse Holofoil],Pokemon,Supreme Victors,$0.59,$1.56,$5.25
2,Geodude,Pokemon,Supreme Victors,$0.12,$0.25,$3.03
1,Gible,Pokemon,Supreme Victors,$0.20,$0.34,$1.00
1,Feebas,Pokemon,Supreme Victors,$0.18,$0.41,$3.97
1,Garchomp - [Reverse Holofoil],Pokemon,Supreme Victors,$7.48,$8.42,$13.11
1,Ivysaur,Pokemon,Supreme Victors,$1.38,$2.19,$5.49
1,Honchkrow,Pokemon,Supreme Victors,$0.50,$0.88,$1.97
1,Magikarp,Pokemon,Supreme Victors,$0.23,$0.73,$4.16
1,Loudred,Pokemon,Supreme Victors,$0.15,$0.30,$1.00
1,Milotic - [Reverse Holofoil],Pokemon,Supreme Victors,$1.10,$2.85,$7.19
1,Mime Jr.,Pokemon,Supreme Victors,$0.28,$0.80,$11.27
1,Medicham,Pokemon,Supreme Victors,$0.40,$0.84,$1.68
1,Palmer's Contribution - [Reverse Holofoil],Pokemon,Supreme Victors,$0.70,$1.50,$4.20
1,Palmer's Contribution,Pokemon,Supreme Victors,$0.19,$0.50,$1.27
2,Mudkip,Pokemon,Supreme Victors,$0.08,$0.50,$1.76
1,Mr. Mime - [Reverse Holofoil],Pokemon,Supreme Victors,$0.26,$1.09,$1.89
1,Murkrow,Pokemon,Supreme Victors,$0.10,$0.48,$1.37
1,Parasect,Pokemon,Supreme Victors,$0.69,$0.99,$1.99
1,Pinsir,Pokemon,Supreme Victors,$0.22,$0.49,$1.47
1,Petilil,Pokemon,Noble Victories,$0.10,$0.25,$1.13
1,Palpitoad,Pokemon,Noble Victories,$0.37,$0.54,$3.31
1,Larvesta (20),Pokemon,Noble Victories,$0.14,$0.26,$3.99
1,Heatmor,Pokemon,Noble Victories,$0.20,$0.30,$2.79
1,Fraxure,Pokemon,Noble Victories,$0.25,$0.40,$2.95
1,Eviolite - [Reverse Holofoil],Pokemon,Noble Victories,$0.21,$0.49,$1.38
1,Golurk,Pokemon,Noble Victories,$0.58,$1.00,$2.99
1,Simisear,Pokemon,Noble Victories,$0.15,$0.25,$2.51
1,Stunfisk (42),Pokemon,Noble Victories,$0.07,$0.25,$1.00
1,Stunfisk (68),Pokemon,Noble Victories,$0.20,$0.29,$2.44
1,Volcarona - [Reverse Holofoil],Pokemon,Noble Victories,$1.31,$1.68,$2.49
1,Trubbish,Pokemon,Noble Victories,$1.48,$2.07,$19.99
1,Tynamo (39),Pokemon,Noble Victories,$0.12,$0.25,$2.72
1,Victini (15) - [Holofoil],Pokemon,Noble Victories,$1.41,$2.51,$8.99
1,Archeops,Pokemon,Noble Victories,$8.75,$9.98,$12.00
1,Archen,Pokemon,Noble Victories,$0.50,$0.75,$1.00
1,Dwebble,Pokemon,Noble Victories,$0.20,$0.26,$3.06
1,Eelektrik - [Reverse Holofoil],Pokemon,Noble Victories,$9.20,$13.65,$23.99
1,Cover Fossil,Pokemon,Noble Victories,$0.20,$0.35,$1.61
1,Crustle,Pokemon,Noble Victories,$0.24,$0.45,$1.00
1,Cryogonal (32),Pokemon,Noble Victories,$0.20,$0.40,$2.44
1,Blitzle,Pokemon,Noble Victories,$2.00,$3.52,$19.99
1,Carracosta,Pokemon,Noble Victories,$1.70,$2.78,$9.99
1,Yamask (45),Pokemon,Noble Victories,$0.17,$0.25,$1.00
1,Aromatisse,Pokemon,XY Base Set,$0.00,$0.00,$0.00
2,Ekans,Pokemon,XY Base Set,$0.10,$0.25,$1.18
2,Doduo,Pokemon,XY Base Set,$0.05,$0.20,$5.00
2,Dodrio,Pokemon,XY Base Set,$0.05,$0.25,$1.95
3,Venipede,Pokemon,XY Base Set,$0.05,$0.20,$3.29
2,Whirlipede,Pokemon,XY Base Set,$0.08,$0.25,$2.00
1,Xerneas - [Holofoil],Pokemon,XY Base Set,$0.00,$0.00,$0.00
1,Xerneas,Pokemon,XY Base Set,$0.40,$0.99,$1.73
1,Volbeat,Pokemon,XY Base Set,$0.10,$0.25,$2.00
2,Spoink,Pokemon,XY Base Set,$0.05,$0.21,$1.06
2,Spritzee,Pokemon,XY Base Set,$0.05,$0.24,$1.17
1,Slurpuff,Pokemon,XY Base Set,$0.00,$0.00,$0.00
1,Super Potion,Pokemon,XY Base Set,$0.05,$0.27,$3.77
2,Swirlix,Pokemon,XY Base Set,$0.07,$0.24,$1.08
1,Taillow,Pokemon,XY Base Set,$0.03,$0.20,$1.06
1,Scatterbug,Pokemon,XY Base Set,$0.08,$0.25,$1.09
1,Scolipede,Pokemon,XY Base Set,$0.10,$0.39,$2.00
1,Roller Skates,Pokemon,XY Base Set,$0.04,$0.22,$1.08
2,Great Ball,Pokemon,XY Base Set,$0.01,$0.25,$1.08
1,Evosoda,Pokemon,XY Base Set,$0.69,$1.27,$9.99
1,Fairy Garden,Pokemon,XY Base Set,$0.05,$0.25,$2.88
2,Jigglypuff (88),Pokemon,XY Base Set,$0.10,$0.40,$4.97
2,Mr. Mime,Pokemon,XY Base Set,$0.05,$0.28,$5.00
1,Max Revive,Pokemon,XY Base Set,$0.05,$0.25,$1.08
2,Phantump,Pokemon,XY Base Set,$0.05,$0.25,$1.16
2,Pumpkaboo,Pokemon,XY Base Set,$0.05,$0.25,$2.10
1,Professor Sycamore,Pokemon,XY Base Set,$0.10,$0.28,$1.50
2,Professor's Letter,Pokemon,XY Base Set,$0.10,$0.36,$1.99
1,Grotle,Pokemon,Majestic Dawn,$0.18,$0.44,$5.00
1,Torterra,Pokemon,Majestic Dawn,$0.50,$1.10,$2.97
1,Toxicroak - [Holofoil],Pokemon,Arceus,$1.14,$2.39,$14.97
2,Treecko (79),Pokemon,Arceus,$0.05,$0.28,$1.47
1,Ultimate Zone - [Reverse Holofoil],Pokemon,Arceus,$0.45,$0.89,$2.45
2,Wormadam Sandy Cloak,Pokemon,Arceus,$0.04,$0.25,$1.00
1,Wormadam Trash Cloak,Pokemon,Arceus,$0.20,$0.31,$1.00
1,Wormadam Plant Cloak,Pokemon,Arceus,$0.01,$0.28,$2.44
1,Wormadam Plant Cloak - [Reverse Holofoil],Pokemon,Arceus,$0.25,$0.70,$1.99
1,Wingull (81),Pokemon,Arceus,$0.03,$0.25,$3.93
1,Salamence - [Holofoil],Pokemon,Arceus,$2.40,$5.59,$12.97
1,Sceptile (30),Pokemon,Arceus,$0.50,$0.88,$1.99
1,Shelgon,Pokemon,Arceus,$0.10,$0.30,$1.00
2,Tangela (76),Pokemon,Arceus,$0.05,$0.28,$1.20
1,Swalot - [Holofoil],Pokemon,Arceus,$0.93,$1.20,$3.98
1,Snorunt,Pokemon,Arceus,$0.20,$0.30,$3.77
1,Gulpin (40),Pokemon,Arceus,$0.16,$0.29,$3.31
1,Gulpin (66),Pokemon,Arceus,$0.01,$0.25,$3.56
1,Haunter (41),Pokemon,Arceus,$0.93,$1.34,$5.97
2,Haunter (42),Pokemon,Arceus,$0.14,$0.79,$4.99
2,Helix Fossil,Pokemon,Arceus,$0.15,$0.25,$3.00
1,Expert Belt,Pokemon,Arceus,$0.20,$0.86,$4.99
1,Expert Belt - [Reverse Holofoil],Pokemon,Arceus,$0.99,$1.65,$5.00
1,Gastly (64),Pokemon,Arceus,$0.10,$0.28,$1.12
1,Grovyle (39),Pokemon,Arceus,$0.13,$0.33,$3.79
1,Kabuto,Pokemon,Arceus,$0.04,$0.32,$2.99
1,Lucky Egg,Pokemon,Arceus,$0.15,$0.42,$2.00
1,Professor Oak's Visit,Pokemon,Arceus,$0.12,$0.25,$2.26
1,Ponyta (46),Pokemon,Arceus,$0.25,$0.45,$2.33
1,Pelipper (45),Pokemon,Arceus,$0.16,$0.29,$2.00
1,Pikachu,Pokemon,Arceus,$1.00,$1.82,$7.97
1,Manectric (44),Pokemon,Arceus,$0.12,$0.30,$9.23
2,Nosepass,Pokemon,Arceus,$0.10,$0.25,$1.69
1,Omanyte,Pokemon,Arceus,$0.10,$0.30,$3.21
3,Dome Fossil,Pokemon,Arceus,$0.15,$0.25,$3.00
1,Dome Fossil - [Reverse Holofoil],Pokemon,Arceus,$0.47,$0.98,$1.99
3,Department Store Girl,Pokemon,Arceus,$0.19,$0.35,$2.00
1,Electrike (63),Pokemon,Arceus,$0.10,$0.25,$1.00
3,Croagunk,Pokemon,Arceus,$0.11,$0.25,$2.00
2,Beedrill G,Pokemon,Arceus,$0.15,$0.31,$4.99
1,Beginning Door,Pokemon,Arceus,$0.15,$0.30,$2.00
1,Bronzor (34),Pokemon,Arceus,$0.16,$0.25,$3.04
1,Bronzor (34) - [Reverse Holofoil],Pokemon,Arceus,$0.35,$0.74,$3.20
1,Bronzor (54),Pokemon,Arceus,$0.10,$0.29,$3.14
1,Buffer Piece,Pokemon,Arceus,$0.10,$0.25,$1.00
1,Cherubi,Pokemon,Arceus,$0.05,$0.28,$3.34
2,Burmy Plant Cloak,Pokemon,Arceus,$0.14,$0.25,$2.00
2,Burmy Trash Cloak,Pokemon,Arceus,$0.13,$0.25,$4.99
1,Charmeleon,Pokemon,Arceus,$0.32,$0.89,$19.99
1,Arceus (AR4) - [Holofoil],Pokemon,Arceus,$9.99,$16.25,$24.25
1,Aerodactyl,Pokemon,Arceus,$0.65,$1.34,$3.77
2,Potion,Pokemon,Ruby and Sapphire,$0.04,$0.23,$3.50
1,Ralts - 068/109 - [Reverse Holofoil],Pokemon,Ruby and Sapphire,$3.80,$5.08,$8.73
2,Energy Search,Pokemon,Ruby and Sapphire,$0.04,$0.25,$19.99
1,Swampert - 023/109,Pokemon,Ruby and Sapphire,$0.99,$1.39,$9.97
1,Slakoth - [Reverse Holofoil],Pokemon,Ruby and Sapphire,$1.50,$2.98,$5.47
1,Skitty,Pokemon,Crystal Guardians,$0.20,$0.60,$4.99
1,Spearow,Pokemon,Crystal Guardians,$0.10,$0.25,$4.99
1,Squirtle - 063/100,Pokemon,Crystal Guardians,$0.30,$0.97,$8.97
1,Treecko,Pokemon,Crystal Guardians,$0.15,$0.38,$4.99
1,Energy Search,Pokemon,Crystal Guardians,$0.04,$0.25,$4.99
2,Krabby,Pokemon,Crystal Guardians,$0.16,$0.40,$4.99
1,Kingler (Delta Species),Pokemon,Crystal Guardians,$1.25,$2.24,$8.99
1,Mudkip - 057/100,Pokemon,Crystal Guardians,$0.20,$0.62,$19.99
1,Memory Berry,Pokemon,Crystal Guardians,$0.20,$0.50,$19.99
4,Mantine - [Unlimited],Pokemon,Neo Genesis,$0.07,$0.37,$2.22
1,Pikachu - [Unlimited],Pokemon,Neo Genesis,$0.36,$1.29,$10.00
1,Hoothoot - [Unlimited],Pokemon,Neo Genesis,$0.25,$0.50,$2.00
3,Horsea - [Unlimited],Pokemon,Neo Genesis,$0.10,$0.35,$2.71
1,Totodile (80) - [Unlimited],Pokemon,Neo Genesis,$0.20,$0.61,$2.49
1,Snubbull - [Unlimited],Pokemon,Neo Genesis,$0.10,$0.43,$2.25
1,Sudowoodo - [Unlimited],Pokemon,Neo Genesis,$0.25,$0.50,$2.50
1,Chikorita (53) - [Unlimited],Pokemon,Neo Genesis,$0.34,$0.75,$6.27
1,Smoochum,Pokemon,Unseen Forces,$1.84,$2.50,$2.99
2,Slowpoke,Pokemon,Unseen Forces,$0.25,$0.48,$2.72
1,Unown (S) - [Holofoil],Pokemon,Unseen Forces,$9.99,$44.20,$47.95
1,Energy Removal 2,Pokemon,Unseen Forces,$0.12,$0.40,$1.25
1,Gloom,Pokemon,Unseen Forces,$0.24,$0.39,$1.34
1,Quagsire,Pokemon,Unseen Forces,$0.32,$0.70,$2.40
2,Pupitar (38),Pokemon,Unleashed,$0.22,$0.40,$1.00
1,Poliwhirl,Pokemon,Unleashed,$0.29,$0.68,$3.40
1,Poliwrath,Pokemon,Unleashed,$0.56,$0.99,$2.49
1,Plusle,Pokemon,Unleashed,$0.20,$0.40,$3.76
1,Pokemon Circulator,Pokemon,Unleashed,$0.19,$0.30,$3.31
1,Mankey,Pokemon,Unleashed,$0.10,$0.29,$1.00
1,Natu,Pokemon,Unleashed,$0.15,$0.28,$1.19
2,Onix (57),Pokemon,Unleashed,$0.14,$0.25,$1.23
2,Emcee's Chatter,Pokemon,Unleashed,$0.13,$0.26,$1.21
1,Energy Returner,Pokemon,Unleashed,$0.16,$0.30,$3.09
1,Engineer's Adjustments,Pokemon,Unleashed,$0.24,$0.30,$1.74
1,Jirachi - [Reverse Holofoil],Pokemon,Unleashed,$6.00,$9.34,$12.37
1,Lanturn (Prime) - [Holofoil],Pokemon,Unleashed,$5.99,$9.89,$16.49
1,Lucario,Pokemon,Unleashed,$0.59,$1.00,$3.39
1,Magmar,Pokemon,Unleashed,$0.10,$0.30,$1.07
1,Larvitar (50),Pokemon,Unleashed,$0.19,$0.39,$0.99
1,Life Herb - [Reverse Holofoil],Pokemon,Unleashed,$0.29,$0.50,$2.00
1,Tyranitar - [Reverse Holofoil],Pokemon,Unleashed,$3.99,$4.89,$15.68
1,Turtwig,Pokemon,Unleashed,$0.15,$0.37,$1.22
1,Zubat,Pokemon,Unleashed,$0.19,$0.30,$1.00
2,Squirtle,Pokemon,Unleashed,$0.65,$1.32,$7.17
1,Steelix - [Reverse Holofoil],Pokemon,Unleashed,$1.70,$1.82,$999.99
1,Super Scoop Up,Pokemon,Unleashed,$0.36,$0.68,$2.00
1,Teddiursa,Pokemon,Unleashed,$0.20,$0.31,$4.49
1,Roselia,Pokemon,Unleashed,$0.13,$0.25,$1.46
1,Chinchou,Pokemon,Unleashed,$0.14,$0.28,$3.99
1,Cherubi,Pokemon,Unleashed,$0.08,$0.25,$2.08
2,Beldum,Pokemon,Unleashed,$0.09,$0.25,$1.00
2,Aipom,Pokemon,Unleashed,$0.10,$0.30,$3.06
1,Alomomola (38),Pokemon,Black and White,$0.18,$0.27,$1.47
1,Alomomola (39),Pokemon,Black and White,$0.14,$0.47,$20.00
1,Audino,Pokemon,Black and White,$0.10,$0.25,$1.26
1,Blitzle (41),Pokemon,Black and White,$0.05,$0.25,$3.21
1,Bouffalant (90),Pokemon,Black and White,$0.10,$0.25,$1.00
1,Dewott (30),Pokemon,Black and White,$0.17,$0.35,$1.03
1,Darmanitan - [Reverse Holofoil],Pokemon,Black and White,$1.30,$2.04,$2.99
1,Darmanitan,Pokemon,Black and White,$0.40,$0.67,$1.46
1,Darumaka (23),Pokemon,Black and White,$0.04,$0.24,$3.31
2,Darumaka (24),Pokemon,Black and White,$0.20,$0.31,$3.31
2,Deerling,Pokemon,Black and White,$0.11,$0.25,$3.29
1,Duosion,Pokemon,Black and White,$0.22,$0.30,$1.00
1,Ducklett - [Reverse Holofoil],Pokemon,Black and White,$0.52,$0.66,$1.36
4,Revive,Pokemon,Black and White,$0.07,$0.27,$19.99
1,Sawk,Pokemon,Black and White,$0.10,$0.51,$19.99
1,Scrafty,Pokemon,Black and White,$0.29,$0.60,$2.51
1,Scraggy,Pokemon,Black and White,$0.08,$0.25,$3.11
1,Samurott (31),Pokemon,Black and White,$0.00,$0.00,$0.00
3,Simipour,Pokemon,Black and White,$0.05,$0.25,$3.79
1,Simisage,Pokemon,Black and White,$0.19,$0.35,$3.34
1,Serperior (6) - [Reverse Holofoil],Pokemon,Black and White,$1.00,$1.77,$3.99
1,Servine (4),Pokemon,Black and White,$0.25,$0.41,$0.75
1,Throh,Pokemon,Black and White,$0.30,$0.80,$1.98
3,Tepig (15),Pokemon,Black and White,$0.10,$0.25,$3.43
1,Timburr (58) - [Reverse Holofoil],Pokemon,Black and White,$0.18,$0.50,$1.49
4,Timburr (59),Pokemon,Black and White,$0.17,$0.25,$2.72
1,Switch,Pokemon,Black and White,$0.10,$0.31,$19.99
2,Snivy (1),Pokemon,Black and White,$0.10,$0.25,$2.92
3,Solosis,Pokemon,Black and White,$0.12,$0.30,$19.99
1,Unfezant,Pokemon,Black and White,$0.20,$0.40,$2.97
2,Venipede,Pokemon,Black and White,$0.09,$0.25,$2.87
1,Venipede - [Reverse Holofoil],Pokemon,Black and White,$0.31,$0.75,$3.31
2,Woobat,Pokemon,Black and White,$0.10,$0.24,$3.95
2,Vullaby,Pokemon,Black and White,$0.12,$0.27,$1.30
1,Whirlipede,Pokemon,Black and White,$0.18,$0.28,$3.21
1,Whirlipede - [Reverse Holofoil],Pokemon,Black and White,$1.24,$2.78,$7.00
1,Lillipup (81),Pokemon,Black and White,$0.05,$0.23,$1.29
1,Klang,Pokemon,Black and White,$0.24,$0.28,$1.02
1,Joltik (44),Pokemon,Black and White,$0.15,$0.26,$19.99
1,Joltik (45) - [Reverse Holofoil],Pokemon,Black and White,$0.25,$0.46,$1.00
2,Joltik (45),Pokemon,Black and White,$0.13,$0.25,$3.29
3,Energy Search,Pokemon,Black and White,$0.05,$0.25,$1.34
1,Energy Search - [Reverse Holofoil],Pokemon,Black and White,$0.39,$0.89,$6.29
2,Energy Retrieval,Pokemon,Black and White,$0.03,$0.25,$1.78
1,Galvantula,Pokemon,Black and White,$0.20,$0.49,$3.41
1,Herdier,Pokemon,Black and White,$0.10,$0.28,$3.35
2,Oshawott (27),Pokemon,Black and White,$0.10,$0.25,$2.99
1,Oshawott (28),Pokemon,Black and White,$0.09,$0.28,$3.34
2,Panpour,Pokemon,Black and White,$0.05,$0.23,$1.09
1,Pansage,Pokemon,Black and White,$0.09,$0.25,$1.25
2,Pansear,Pokemon,Black and White,$0.05,$0.25,$1.64
2,Maractus (11),Pokemon,Black and White,$0.20,$0.28,$2.72
1,Minccino,Pokemon,Black and White,$0.08,$0.25,$2.72
1,PlusPower,Pokemon,Black and White,$0.15,$0.29,$1.09
2,Pokedex,Pokemon,Black and White,$0.15,$0.25,$2.00
1,Pokedex - [Reverse Holofoil],Pokemon,Black and White,$0.20,$0.47,$1.25
2,Petilil,Pokemon,Black and White,$0.09,$0.24,$19.99
1,Patrat (78),Pokemon,Black and White,$0.01,$0.24,$1.24
1,Pignite (17),Pokemon,Black and White,$0.20,$0.50,$59.00
2,Pidove,Pokemon,Black and White,$0.05,$0.24,$2.44
1,Purrloin,Pokemon,Black and White,$0.10,$0.25,$1.25
2,Zebstrika (42),Pokemon,Black and White,$0.20,$0.30,$3.06
1,Zoroark,Pokemon,Black and White,$0.00,$0.00,$0.00
2,Zorua,Pokemon,Black and White,$0.10,$0.37,$1.98
2,Zorua - 9/12 - [Holofoil],Pokemon,McDonald's Promos 2011,$1.99,$2.63,$5.50
2,Pidove - 11/12 - [Holofoil],Pokemon,McDonald's Promos 2011,$0.90,$1.26,$5.50
1,Oshawott - 4/12 - [Holofoil],Pokemon,McDonald's Promos 2011,$1.88,$3.42,$5.48
1,Snivy - 1/12 - [Holofoil],Pokemon,McDonald's Promos 2011,$1.00,$2.59,$5.00
2,Tepig - 3/12 - [Holofoil],Pokemon,McDonald's Promos 2011,$2.19,$3.00,$4.49
2,Sandile - 8/12 - [Holofoil],Pokemon,McDonald's Promos 2011,$0.69,$2.00,$5.99
2,Audino - 12/12 - [Holofoil],Pokemon,McDonald's Promos 2011,$0.99,$2.00,$6.99
1,Totodile,Pokemon,HeartGold SoulSilver,$0.20,$0.44,$1.00
1,Pikachu,Pokemon,HeartGold SoulSilver,$0.80,$2.26,$7.50
1,Raichu - [Holofoil],Pokemon,HeartGold SoulSilver,$2.53,$4.57,$15.00
1,Exeggcute,Pokemon,HeartGold SoulSilver,$0.10,$0.25,$2.00
1,Gloom,Pokemon,Undaunted,$0.15,$0.37,$4.99
1,Raticate,Pokemon,Undaunted,$0.19,$0.30,$2.00
1,Pikachu,Pokemon,Undaunted,$1.20,$2.06,$9.99
1,Oddish,Pokemon,Undaunted,$0.19,$0.39,$3.21
1,Murkrow (59) - [Reverse Holofoil],Pokemon,Undaunted,$0.47,$0.74,$1.87
1,Metang,Pokemon,Undaunted,$0.10,$0.28,$2.00
1,Scyther (65),Pokemon,Undaunted,$0.15,$0.50,$4.99
1,Togepi,Pokemon,Undaunted,$0.20,$0.58,$1.49
1,Sneasel,Pokemon,Undaunted,$0.28,$0.45,$1.00
1,Beldum,Pokemon,Undaunted,$0.10,$0.28,$2.99
1,Eevee (48),Pokemon,Undaunted,$0.50,$1.23,$19.99
1,Drifloon,Pokemon,Undaunted,$0.08,$0.29,$3.91
1,Darkness Energy (Special),Pokemon,Undaunted,$0.35,$0.69,$19.99
1,Alph Lithograph,Pokemon,Undaunted,$0.00,$0.00,$0.00
1,Arbok,Pokemon,Great Encounters,$0.23,$0.50,$1.08
1,Snubbull,Pokemon,Great Encounters,$0.18,$0.27,$1.69
1,Slowbro,Pokemon,Great Encounters,$0.23,$0.64,$1.00
1,Weezing,Pokemon,Great Encounters,$0.54,$0.99,$3.00
1,Weedle,Pokemon,Great Encounters,$0.16,$0.33,$1.00
1,Whismur,Pokemon,Great Encounters,$0.10,$0.26,$1.00
1,Makuhita,Pokemon,Great Encounters,$0.12,$0.25,$1.12
1,Glameow,Pokemon,Great Encounters,$0.10,$0.30,$1.13
1,Hariyama,Pokemon,Great Encounters,$0.14,$0.34,$1.00
1,Lunatone,Pokemon,Great Encounters,$0.11,$0.31,$1.12
1,Zangoose,Pokemon,Great Encounters,$0.20,$0.48,$1.25
1,Life Herb,Pokemon,Platinum,$0.12,$0.25,$1.00
1,Lickitung,Pokemon,Platinum,$0.21,$0.47,$1.29
1,Giratina (27),Pokemon,Platinum,$1.48,$1.97,$4.99
1,Piplup,Pokemon,Platinum,$0.21,$0.61,$19.99
1,Psyduck,Pokemon,Platinum,$0.25,$1.00,$1.99
1,Poochyena,Pokemon,Platinum,$0.19,$0.41,$4.45
1,Probopass - [Reverse Holofoil],Pokemon,Platinum,$0.40,$0.75,$2.27
1,Wartortle,Pokemon,Platinum,$0.50,$0.99,$8.06
1,Vigoroth,Pokemon,Platinum,$0.15,$0.29,$2.68
1,Chimchar,Pokemon,Platinum,$0.08,$0.40,$3.24
1,Ducklett - BW17 - [Holofoil],Pokemon,Black and White Promos,$0.47,$0.80,$4.50
1,Tepig - BW07 - [Holofoil],Pokemon,Black and White Promos,$0.50,$1.00,$1.99
1,Oshawott - BW08 - [Holofoil],Pokemon,Black and White Promos,$0.64,$1.00,$2.00
1,Mantine (Delta Species),Pokemon,Dragon Frontiers,$0.38,$0.79,$2.08
1,Pupitar - [Reverse Holofoil],Pokemon,Dragon Frontiers,$1.75,$2.38,$3.67
1,Ralts (Delta Species),Pokemon,Dragon Frontiers,$0.15,$0.40,$1.95
1,Larvitar (Delta Species),Pokemon,Dragon Frontiers,$0.08,$0.33,$1.49
1,Ledyba (Delta Species),Pokemon,Dragon Frontiers,$0.10,$0.42,$1.49
1,Kirlia (Delta Species),Pokemon,Dragon Frontiers,$0.30,$0.59,$50.00
1,Togepi (Delta Species),Pokemon,Dragon Frontiers,$1.28,$1.85,$2.90
2,Swablu (Delta Species),Pokemon,Dragon Frontiers,$0.18,$0.42,$1.49
1,TV Reporter,Pokemon,Dragon Frontiers,$0.15,$0.35,$1.99
1,Trapinch - 069/101 (Delta Species),Pokemon,Dragon Frontiers,$0.22,$0.49,$1.49
1,Ekans (Delta Species),Pokemon,Dragon Frontiers,$0.20,$0.40,$5.00
1,Cilan,Pokemon,Next Destinies,$0.44,$0.92,$19.99
1,Cubchoo,Pokemon,Next Destinies,$0.10,$0.25,$5.00
1,Arcanine (13),Pokemon,Next Destinies,$0.30,$0.58,$1.99
1,Vanillish,Pokemon,Next Destinies,$0.05,$0.25,$1.11
1,Staryu,Pokemon,Next Destinies,$0.10,$0.25,$1.86
1,Starmie - [Reverse Holofoil],Pokemon,Next Destinies,$0.30,$0.50,$4.20
1,Simisear,Pokemon,Next Destinies,$0.20,$0.43,$3.46
1,Shinx (42),Pokemon,Next Destinies,$0.05,$0.25,$1.89
1,Reshiram - [Reverse Holofoil],Pokemon,Next Destinies,$0.42,$1.25,$5.77
1,Riolu,Pokemon,Next Destinies,$0.12,$0.25,$1.00
1,Kricketot,Pokemon,Next Destinies,$0.06,$0.25,$1.10
1,Hippowdon,Pokemon,Next Destinies,$0.07,$0.25,$1.00
1,Emolga,Pokemon,Next Destinies,$0.08,$0.25,$3.31
1,Ferroseed - [Reverse Holofoil],Pokemon,Next Destinies,$0.12,$0.49,$3.77
1,Gallade - [Reverse Holofoil],Pokemon,Plasma Storm,$1.43,$2.40,$4.99
1,Giratina (Team Plasma),Pokemon,Plasma Storm,$0.52,$1.00,$8.89
1,Mareep,Pokemon,POP Series 7,$0.69,$0.87,$2.50
1,Wormadam Sandy Cloak,Pokemon,POP Series 7,$2.30,$2.49,$3.99
1,Burmy Sandy Cloak,Pokemon,POP Series 7,$0.40,$0.72,$19.99
1,Burmy Plant Cloak,Pokemon,POP Series 7,$0.33,$0.60,$3.00
1,Cheerleader's Cheer,Pokemon,Call of Legends,$0.12,$0.29,$1.00
1,Chikorita,Pokemon,Call of Legends,$0.20,$0.38,$3.39
1,Bayleef,Pokemon,Call of Legends,$0.20,$0.39,$1.75
1,Cyndaquil - [Reverse Holofoil],Pokemon,Call of Legends,$7.84,$12.60,$27.50
2,Cyndaquil,Pokemon,Call of Legends,$0.14,$0.40,$3.07
1,Copycat,Pokemon,Call of Legends,$0.19,$0.49,$1.50
1,Eevee,Pokemon,Call of Legends,$0.36,$0.77,$3.60
2,Donphan,Pokemon,Call of Legends,$0.22,$0.35,$3.21
1,Totodile,Pokemon,Call of Legends,$0.19,$0.52,$2.25
1,Riolu,Pokemon,Call of Legends,$0.15,$0.30,$1.68
1,Research Record,Pokemon,Call of Legends,$0.15,$0.25,$1.18
1,Slowking,Pokemon,Call of Legends,$0.94,$1.56,$2.74
1,Snorlax - [Reverse Holofoil],Pokemon,Call of Legends,$9.38,$11.24,$40.00
1,Slowpoke,Pokemon,Call of Legends,$0.15,$0.30,$2.93
1,Tangela,Pokemon,Call of Legends,$0.08,$0.28,$3.31
2,Teddiursa,Pokemon,Call of Legends,$0.14,$0.29,$1.25
1,Mawile,Pokemon,Call of Legends,$0.15,$0.34,$2.79
1,Misdreavus,Pokemon,Call of Legends,$0.11,$0.25,$1.16
1,Pachirisu - [Reverse Holofoil],Pokemon,Call of Legends,$3.33,$3.75,$4.87
1,Quilava,Pokemon,Call of Legends,$0.35,$0.50,$5.00
1,Professor Elm's Training Method,Pokemon,Call of Legends,$0.18,$0.26,$1.30
2,Pidgeot,Pokemon,Call of Legends,$1.23,$2.22,$5.97
